Basin,Storm_Number,Storm_Name,Storm_Start_Date,Storm_End_Date,Storm_Year,adeck_path,adeck_path_parquet
sh,90,Invest,08/01/2015 18:00,30/06/2015 12:00,2015.0,./forecast_data/ash902015.dat,./forecast_data_parquet/ash902015.parquet
sh,90,Disturbance,20/01/2016 06:00,20/04/2016 00:00,2016.0,./forecast_data/ash902016.dat,./forecast_data_parquet/ash902016.parquet
sh,90,Invest,25/01/2017 12:00,23/03/2017 06:00,2017.0,./forecast_data/ash902017.dat,./forecast_data_parquet/ash902017.parquet
sh,90,Disturbance,27/01/2018 12:00,12/03/2018 12:00,2018.0,./forecast_data/ash902018.dat,./forecast_data_parquet/ash902018.parquet
sh,90,Invest,27/01/2019 12:00,23/04/2019 12:00,2019.0,./forecast_data/ash902019.dat,./forecast_data_parquet/ash902019.parquet
sh,90,Invest,25/06/2020 00:00,26/06/2020 18:00,2020.0,./forecast_data/ash902020.dat,./forecast_data_parquet/ash902020.parquet
sh,90,Invest,03/03/2021 12:00,19/05/2021 12:00,2021.0,./forecast_data/ash902021.dat,./forecast_data_parquet/ash902021.parquet
sh,90,Invest,20/09/2021 12:00,07/05/2022 12:00,2022.0,./forecast_data/ash902022.dat,./forecast_data_parquet/ash902022.parquet
sh,90,Invest,21/12/2022 00:00,17/01/2023 18:00,2023.0,./forecast_data/ash902023.dat,./forecast_data_parquet/ash902023.parquet
sh,90,Invest,2024-08-15 12:00:00,2024-08-20 18:00:00,2024.0,./forecast_data/ash902024.dat,./forecast_data_parquet/ash902024.parquet
sh,90,Invest,2024-08-15 12:00:00,2024-08-20 18:00:00,2024.0,./forecast_data/ash902025.dat,./forecast_data_parquet/ash902025.parquet
sh,91,Disturbance,19/05/2004 12:00,24/05/2004 06:00,2004.0,./forecast_data/ash912004.dat,./forecast_data_parquet/ash912004.parquet
sh,91,Disturbance,,,,./forecast_data/ash912005.dat,./forecast_data_parquet/ash912005.parquet
sh,91,Disturbance,01/02/2012 00:00,29/06/2012 18:00,2012.0,./forecast_data/ash912012.dat,./forecast_data_parquet/ash912012.parquet
sh,91,Disturbance,18/01/2013 18:00,20/01/2013 18:00,2013.0,./forecast_data/ash912013.dat,./forecast_data_parquet/ash912013.parquet
sh,91,Disturbance,29/01/2014 12:00,30/01/2014 18:00,2014.0,./forecast_data/ash912014.dat,./forecast_data_parquet/ash912014.parquet
sh,91,Invest,17/02/2015 00:00,06/04/2015 00:00,2015.0,./forecast_data/ash912015.dat,./forecast_data_parquet/ash912015.parquet
sh,91,Disturbance,21/04/2016 00:00,21/04/2016 00:00,2016.0,./forecast_data/ash912016.dat,./forecast_data_parquet/ash912016.parquet
sh,91,Invest,16/02/2017 12:00,09/05/2017 06:00,2017.0,./forecast_data/ash912017.dat,./forecast_data_parquet/ash912017.parquet
sh,91,Disturbance,25/01/2018 06:00,08/04/2018 12:00,2018.0,./forecast_data/ash912018.dat,./forecast_data_parquet/ash912018.parquet
sh,91,Neil,09/02/2019 00:00,23/04/2019 00:00,2019.0,./forecast_data/ash912019.dat,./forecast_data_parquet/ash912019.parquet
sh,91,Invest,04/01/2020 00:00,02/04/2020 00:00,2020.0,./forecast_data/ash912020.dat,./forecast_data_parquet/ash912020.parquet
sh,91,Disturbance,05/03/2021 00:00,21/05/2021 00:00,2021.0,./forecast_data/ash912021.dat,./forecast_data_parquet/ash912021.parquet
sh,91,Invest,16/01/2022 12:00,18/05/2022 12:00,2022.0,./forecast_data/ash912022.dat,./forecast_data_parquet/ash912022.parquet
sh,91,Invest,26/09/2022 12:00,16/03/2023 00:00,2023.0,./forecast_data/ash912023.dat,./forecast_data_parquet/ash912023.parquet
sh,91,Invest,2024-10-01 06:00:00,2024-12-09 12:00:00,2024.0,./forecast_data/ash912024.dat,./forecast_data_parquet/ash912024.parquet
sh,91,Invest,2024-10-01 06:00:00,2024-12-09 12:00:00,2024.0,./forecast_data/ash912025.dat,./forecast_data_parquet/ash912025.parquet
sh,92,Disturbance,,,,./forecast_data/ash922004.dat,./forecast_data_parquet/ash922004.parquet
sh,92,Disturbance,,,,./forecast_data/ash922005.dat,./forecast_data_parquet/ash922005.parquet
sh,92,Disturbance,09/01/2012 18:00,29/02/2012 06:00,2012.0,./forecast_data/ash922012.dat,./forecast_data_parquet/ash922012.parquet
sh,92,Disturbance,21/01/2013 06:00,30/04/2013 06:00,2013.0,./forecast_data/ash922013.dat,./forecast_data_parquet/ash922013.parquet
sh,92,Disturbance,,,,./forecast_data/ash922014.dat,./forecast_data_parquet/ash922014.parquet
sh,92,Invest,10/01/2015 18:00,05/03/2015 12:00,2015.0,./forecast_data/ash922015.dat,./forecast_data_parquet/ash922015.parquet
sh,92,Disturbance,28/01/2016 00:00,24/02/2016 12:00,2016.0,./forecast_data/ash922016.dat,./forecast_data_parquet/ash922016.parquet
sh,92,Disturbance,02/02/2017 18:00,04/02/2017 12:00,2017.0,./forecast_data/ash922017.dat,./forecast_data_parquet/ash922017.parquet
sh,92,Disturbance,13/03/2018 18:00,15/03/2018 12:00,2018.0,./forecast_data/ash922018.dat,./forecast_data_parquet/ash922018.parquet
sh,92,Invest,18/01/2019 18:00,26/04/2019 00:00,2019.0,./forecast_data/ash922019.dat,./forecast_data_parquet/ash922019.parquet
sh,92,Invest,05/01/2020 06:00,06/02/2020 00:00,2020.0,./forecast_data/ash922020.dat,./forecast_data_parquet/ash922020.parquet
sh,92,Disturbance,09/04/2021 18:00,10/04/2021 18:00,2021.0,./forecast_data/ash922021.dat,./forecast_data_parquet/ash922021.parquet
sh,92,Issa,07/02/2022 06:00,14/04/2022 00:00,2022.0,./forecast_data/ash922022.dat,./forecast_data_parquet/ash922022.parquet
sh,92,Invest,04/10/2022 18:00,14/05/2023 06:00,2023.0,./forecast_data/ash922023.dat,./forecast_data_parquet/ash922023.parquet
sh,92,Invest,2024-10-12 18:00:00,2024-12-09 18:00:00,2024.0,./forecast_data/ash922024.dat,./forecast_data_parquet/ash922024.parquet
sh,93,Disturbance,,,,./forecast_data/ash932004.dat,./forecast_data_parquet/ash932004.parquet
sh,93,Disturbance,,,,./forecast_data/ash932005.dat,./forecast_data_parquet/ash932005.parquet
sh,93,Disturbance,15/01/2012 18:00,30/03/2012 00:00,2012.0,./forecast_data/ash932012.dat,./forecast_data_parquet/ash932012.parquet
sh,93,Disturbance,21/01/2013 06:00,06/04/2013 12:00,2013.0,./forecast_data/ash932013.dat,./forecast_data_parquet/ash932013.parquet
sh,93,Disturbance,03/02/2014 06:00,19/03/2014 00:00,2014.0,./forecast_data/ash932014.dat,./forecast_data_parquet/ash932014.parquet
sh,93,Invest,15/01/2015 06:00,05/04/2015 18:00,2015.0,./forecast_data/ash932015.dat,./forecast_data_parquet/ash932015.parquet
sh,93,Disturbance,29/02/2016 00:00,01/03/2016 00:00,2016.0,./forecast_data/ash932016.dat,./forecast_data_parquet/ash932016.parquet
sh,93,Invest,06/02/2017 18:00,05/04/2017 12:00,2017.0,./forecast_data/ash932017.dat,./forecast_data_parquet/ash932017.parquet
sh,93,Disturbance,26/01/2018 12:00,23/04/2018 12:00,2018.0,./forecast_data/ash932018.dat,./forecast_data_parquet/ash932018.parquet
sh,93,Eketsan,22/01/2019 06:00,09/05/2019 06:00,2019.0,./forecast_data/ash932019.dat,./forecast_data_parquet/ash932019.parquet
sh,93,Invest,14/01/2020 06:00,14/04/2020 18:00,2020.0,./forecast_data/ash932020.dat,./forecast_data_parquet/ash932020.parquet
sh,93,Invest,31/12/2020 12:00,02/06/2021 18:00,2021.0,./forecast_data/ash932021.dat,./forecast_data_parquet/ash932021.parquet
sh,93,Invest,28/10/2021 18:00,20/03/2022 12:00,2022.0,./forecast_data/ash932022.dat,./forecast_data_parquet/ash932022.parquet
sh,93,Invest,03/11/2022 00:00,22/02/2023 06:00,2023.0,./forecast_data/ash932023.dat,./forecast_data_parquet/ash932023.parquet
sh,93,Invest,2024-12-09 06:00:00,2024-12-10 18:00:00,2024.0,./forecast_data/ash932024.dat,./forecast_data_parquet/ash932024.parquet
sh,94,Disturbance,,,,./forecast_data/ash942004.dat,./forecast_data_parquet/ash942004.parquet
sh,94,Disturbance,,,,./forecast_data/ash942005.dat,./forecast_data_parquet/ash942005.parquet
sh,94,Disturbance,18/01/2012 06:00,07/05/2012 06:00,2012.0,./forecast_data/ash942012.dat,./forecast_data_parquet/ash942012.parquet
sh,94,Disturbance,27/12/2012 06:00,08/05/2013 18:00,2013.0,./forecast_data/ash942013.dat,./forecast_data_parquet/ash942013.parquet
sh,94,Disturbance,16/01/2014 00:00,21/01/2014 12:00,2014.0,./forecast_data/ash942014.dat,./forecast_data_parquet/ash942014.parquet
sh,94,Invest,19/01/2015 06:00,08/03/2015 18:00,2015.0,./forecast_data/ash942015.dat,./forecast_data_parquet/ash942015.parquet
sh,94,Disturbance,01/02/2016 00:00,06/03/2016 12:00,2016.0,./forecast_data/ash942016.dat,./forecast_data_parquet/ash942016.parquet
sh,94,Invest,03/01/2017 00:00,06/04/2017 06:00,2017.0,./forecast_data/ash942017.dat,./forecast_data_parquet/ash942017.parquet
sh,94,Disturbance,31/12/2017 18:00,20/04/2018 12:00,2018.0,./forecast_data/ash942018.dat,./forecast_data_parquet/ash942018.parquet
sh,94,Invest,31/12/2018 12:00,11/05/2019 18:00,2019.0,./forecast_data/ash942019.dat,./forecast_data_parquet/ash942019.parquet
sh,94,Invest,19/01/2020 12:00,11/03/2020 06:00,2020.0,./forecast_data/ash942020.dat,./forecast_data_parquet/ash942020.parquet
sh,94,Disturbance,25/01/2021 00:00,26/06/2021 12:00,2021.0,./forecast_data/ash942021.dat,./forecast_data_parquet/ash942021.parquet
sh,94,Invest,12/02/2022 00:00,18/04/2022 06:00,2022.0,./forecast_data/ash942022.dat,./forecast_data_parquet/ash942022.parquet
sh,94,Invest,15/11/2022 18:00,27/02/2023 00:00,2023.0,./forecast_data/ash942023.dat,./forecast_data_parquet/ash942023.parquet
sh,94,Invest,2024-02-05 18:00:00,2024-03-15 12:00:00,2024.0,./forecast_data/ash942024.dat,./forecast_data_parquet/ash942024.parquet
sh,95,Disturbance,,,,./forecast_data/ash952004.dat,./forecast_data_parquet/ash952004.parquet
sh,95,Disturbance,29/04/2005 00:00,29/04/2005 12:00,2005.0,./forecast_data/ash952005.dat,./forecast_data_parquet/ash952005.parquet
sh,95,Disturbance,17/01/2012 18:00,13/03/2012 12:00,2012.0,./forecast_data/ash952012.dat,./forecast_data_parquet/ash952012.parquet
sh,95,Disturbance,27/12/2012 12:00,29/12/2012 00:00,2012.0,./forecast_data/ash952013.dat,./forecast_data_parquet/ash952013.parquet
sh,95,Disturbance,07/02/2014 12:00,11/02/2014 12:00,2014.0,./forecast_data/ash952014.dat,./forecast_data_parquet/ash952014.parquet
sh,95,Invest,20/01/2015 12:00,13/04/2015 18:00,2015.0,./forecast_data/ash952015.dat,./forecast_data_parquet/ash952015.parquet
sh,95,Disturbance,26/11/2015 18:00,30/12/2015 06:00,2015.0,./forecast_data/ash952016.dat,./forecast_data_parquet/ash952016.parquet
sh,95,Invest,06/01/2017 06:00,08/04/2017 00:00,2017.0,./forecast_data/ash952017.dat,./forecast_data_parquet/ash952017.parquet
sh,95,Disturbance,05/01/2018 06:00,25/03/2018 00:00,2018.0,./forecast_data/ash952018.dat,./forecast_data_parquet/ash952018.parquet
sh,95,Invest,23/01/2019 18:00,21/05/2019 00:00,2019.0,./forecast_data/ash952019.dat,./forecast_data_parquet/ash952019.parquet
sh,95,Invest,23/01/2020 12:00,25/01/2020 00:00,2020.0,./forecast_data/ash952020.dat,./forecast_data_parquet/ash952020.parquet
sh,95,Invest,22/03/2021 12:00,21/04/2021 00:00,2021.0,./forecast_data/ash952021.dat,./forecast_data_parquet/ash952021.parquet
sh,95,Invest,12/07/2021 18:00,02/03/2022 06:00,2022.0,./forecast_data/ash952022.dat,./forecast_data_parquet/ash952022.parquet
sh,95,Invest,27/07/2022 18:00,04/02/2023 00:00,2023.0,./forecast_data/ash952023.dat,./forecast_data_parquet/ash952023.parquet
sh,95,Invest,2024-11-12 12:00:00,2024-11-14 12:00:00,2024.0,./forecast_data/ash952024.dat,./forecast_data_parquet/ash952024.parquet
sh,96,Disturbance,,,,./forecast_data/ash962004.dat,./forecast_data_parquet/ash962004.parquet
sh,96,Disturbance,,,,./forecast_data/ash962005.dat,./forecast_data_parquet/ash962005.parquet
sh,96,Disturbance,06/02/2012 06:00,19/03/2012 12:00,2012.0,./forecast_data/ash962012.dat,./forecast_data_parquet/ash962012.parquet
sh,96,Disturbance,28/12/2012 18:00,14/03/2013 00:00,2013.0,./forecast_data/ash962013.dat,./forecast_data_parquet/ash962013.parquet
sh,96,Disturbance,04/02/2014 06:00,06/07/2014 06:00,2014.0,./forecast_data/ash962014.dat,./forecast_data_parquet/ash962014.parquet
sh,96,Invest,13/02/2015 12:00,11/03/2015 06:00,2015.0,./forecast_data/ash962015.dat,./forecast_data_parquet/ash962015.parquet
sh,96,Disturbance,04/02/2016 18:00,10/02/2016 12:00,2016.0,./forecast_data/ash962016.dat,./forecast_data_parquet/ash962016.parquet
sh,96,Invest,03/03/2017 00:00,12/04/2017 00:00,2017.0,./forecast_data/ash962017.dat,./forecast_data_parquet/ash962017.parquet
sh,96,Disturbance,08/01/2018 18:00,25/04/2018 12:00,2018.0,./forecast_data/ash962018.dat,./forecast_data_parquet/ash962018.parquet
sh,96,Invest,11/02/2019 06:00,02/03/2019 06:00,2019.0,./forecast_data/ash962019.dat,./forecast_data_parquet/ash962019.parquet
sh,96,Disturbance,05/05/2020 18:00,07/05/2020 06:00,2020.0,./forecast_data/ash962020.dat,./forecast_data_parquet/ash962020.parquet
sh,96,Disturbance,31/12/2020 12:00,25/04/2021 18:00,2021.0,./forecast_data/ash962021.dat,./forecast_data_parquet/ash962021.parquet
sh,96,Invest,19/12/2021 06:00,31/03/2022 18:00,2022.0,./forecast_data/ash962022.dat,./forecast_data_parquet/ash962022.parquet
sh,96,Invest,14/01/2023 00:00,29/03/2023 12:00,2023.0,./forecast_data/ash962023.dat,./forecast_data_parquet/ash962023.parquet
sh,96,Invest,2024-11-23 18:00:00,2024-12-23 06:00:00,2024.0,./forecast_data/ash962024.dat,./forecast_data_parquet/ash962024.parquet
sh,97,Invest,03/05/2004 12:00,05/05/2004 12:00,2004.0,./forecast_data/ash972004.dat,./forecast_data_parquet/ash972004.parquet
sh,97,Disturbance,,,,./forecast_data/ash972005.dat,./forecast_data_parquet/ash972005.parquet
sh,97,Disturbance,23/01/2012 18:00,25/01/2012 18:00,2012.0,./forecast_data/ash972012.dat,./forecast_data_parquet/ash972012.parquet
sh,97,Disturbance,30/12/2012 18:00,24/02/2013 06:00,2013.0,./forecast_data/ash972013.dat,./forecast_data_parquet/ash972013.parquet
sh,97,Disturbance,20/07/2014 06:00,20/07/2014 06:00,2014.0,./forecast_data/ash972014.dat,./forecast_data_parquet/ash972014.parquet
sh,97,Invest,03/01/2015 12:00,26/01/2015 18:00,2015.0,./forecast_data/ash972015.dat,./forecast_data_parquet/ash972015.parquet
sh,97,Disturbance,09/02/2016 00:00,10/02/2016 18:00,2016.0,./forecast_data/ash972016.dat,./forecast_data_parquet/ash972016.parquet
sh,97,Invest,06/03/2017 12:00,27/04/2017 06:00,2017.0,./forecast_data/ash972017.dat,./forecast_data_parquet/ash972017.parquet
sh,97,Disturbance,11/01/2018 12:00,31/03/2018 12:00,2018.0,./forecast_data/ash972018.dat,./forecast_data_parquet/ash972018.parquet
sh,97,Invest,05/02/2019 06:00,05/04/2019 00:00,2019.0,./forecast_data/ash972019.dat,./forecast_data_parquet/ash972019.parquet
sh,97,Invest,23/01/2020 12:00,21/02/2020 00:00,2020.0,./forecast_data/ash972020.dat,./forecast_data_parquet/ash972020.parquet
sh,97,Disturbance,02/01/2021 06:00,30/04/2021 12:00,2021.0,./forecast_data/ash972021.dat,./forecast_data_parquet/ash972021.parquet
sh,97,Fezile,24/12/2021 18:00,24/04/2022 00:00,2022.0,./forecast_data/ash972022.dat,./forecast_data_parquet/ash972022.parquet
sh,97,Invest,05/02/2023 12:00,06/02/2023 06:00,2023.0,./forecast_data/ash972023.dat,./forecast_data_parquet/ash972023.parquet
sh,97,Invest,2024-01-11 12:00:00,2024-04-10 18:00:00,2024.0,./forecast_data/ash972024.dat,./forecast_data_parquet/ash972024.parquet
sh,98,Disturbance,,,,./forecast_data/ash982004.dat,./forecast_data_parquet/ash982004.parquet
sh,98,Disturbance,01/05/2005 06:00,03/05/2005 12:00,2005.0,./forecast_data/ash982005.dat,./forecast_data_parquet/ash982005.parquet
sh,98,Disturbance,24/01/2012 06:00,25/01/2012 18:00,2012.0,./forecast_data/ash982012.dat,./forecast_data_parquet/ash982012.parquet
sh,98,Disturbance,05/01/2013 18:00,23/03/2013 06:00,2013.0,./forecast_data/ash982013.dat,./forecast_data_parquet/ash982013.parquet
sh,98,Disturbance,09/02/2014 00:00,02/04/2014 12:00,2014.0,./forecast_data/ash982014.dat,./forecast_data_parquet/ash982014.parquet
sh,98,Invest,26/01/2015 06:00,28/04/2015 18:00,2015.0,./forecast_data/ash982015.dat,./forecast_data_parquet/ash982015.parquet
sh,98,Disturbance,14/01/2016 00:00,10/02/2016 12:00,2016.0,./forecast_data/ash982016.dat,./forecast_data_parquet/ash982016.parquet
sh,98,Invest,12/02/2017 12:00,01/05/2017 18:00,2017.0,./forecast_data/ash982017.dat,./forecast_data_parquet/ash982017.parquet
sh,98,Disturbance,14/01/2018 06:00,28/04/2018 00:00,2018.0,./forecast_data/ash982018.dat,./forecast_data_parquet/ash982018.parquet
sh,98,Invest,31/12/2018 12:00,14/04/2019 06:00,2019.0,./forecast_data/ash982019.dat,./forecast_data_parquet/ash982019.parquet
sh,98,Invest,19/05/2020 18:00,21/05/2020 00:00,2020.0,./forecast_data/ash982020.dat,./forecast_data_parquet/ash982020.parquet
sh,98,Disturbance,25/03/2021 18:00,02/05/2021 12:00,2021.0,./forecast_data/ash982021.dat,./forecast_data_parquet/ash982021.parquet
sh,98,Invest,31/01/2022 06:00,29/04/2022 06:00,2022.0,./forecast_data/ash982022.dat,./forecast_data_parquet/ash982022.parquet
sh,98,Invest,15/12/2022 06:00,08/04/2023 18:00,2023.0,./forecast_data/ash982023.dat,./forecast_data_parquet/ash982023.parquet
sh,98,Invest,2024-01-13 12:00:00,2024-02-07 00:00:00,2024.0,./forecast_data/ash982024.dat,./forecast_data_parquet/ash982024.parquet
sh,99,Disturbance,,,,./forecast_data/ash992004.dat,./forecast_data_parquet/ash992004.parquet
sh,99,Disturbance,03/05/2005 06:00,06/05/2005 00:00,2005.0,./forecast_data/ash992005.dat,./forecast_data_parquet/ash992005.parquet
sh,99,Disturbance,06/01/2012 06:00,14/02/2012 12:00,2012.0,./forecast_data/ash992012.dat,./forecast_data_parquet/ash992012.parquet
sh,99,Disturbance,13/01/2013 00:00,15/01/2013 06:00,2013.0,./forecast_data/ash992013.dat,./forecast_data_parquet/ash992013.parquet
sh,99,Disturbance,,,,./forecast_data/ash992014.dat,./forecast_data_parquet/ash992014.parquet
sh,99,Invest,08/01/2015 00:00,13/05/2015 12:00,2015.0,./forecast_data/ash992015.dat,./forecast_data_parquet/ash992015.parquet
sh,99,Disturbance,10/02/2016 18:00,13/02/2016 12:00,2016.0,./forecast_data/ash992016.dat,./forecast_data_parquet/ash992016.parquet
sh,99,Invest,21/01/2017 18:00,02/05/2017 18:00,2017.0,./forecast_data/ash992017.dat,./forecast_data_parquet/ash992017.parquet
sh,99,Disturbance,15/01/2018 06:00,15/03/2018 00:00,2018.0,./forecast_data/ash992018.dat,./forecast_data_parquet/ash992018.parquet
sh,99,Invest,01/01/2019 06:00,14/03/2019 00:00,2019.0,./forecast_data/ash992019.dat,./forecast_data_parquet/ash992019.parquet
sh,99,Invest,21/02/2020 06:00,23/02/2020 12:00,2020.0,./forecast_data/ash992020.dat,./forecast_data_parquet/ash992020.parquet
sh,99,Disturbance,28/02/2021 12:00,10/05/2021 18:00,2021.0,./forecast_data/ash992021.dat,./forecast_data_parquet/ash992021.parquet
sh,99,Invest,05/01/2022 06:00,04/04/2022 06:00,2022.0,./forecast_data/ash992022.dat,./forecast_data_parquet/ash992022.parquet
sh,99,Invest,06/02/2023 12:00,12/03/2023 00:00,2023.0,./forecast_data/ash992023.dat,./forecast_data_parquet/ash992023.parquet
sh,99,Invest,2024-01-23 00:00:00,2024-01-23 06:00:00,2024.0,./forecast_data/ash992024.dat,./forecast_data_parquet/ash992024.parquet
wp,1,Yanyan,11/01/2003 18:00,21/01/2003 12:00,2003.0,./forecast_data/awp012003.dat,./forecast_data_parquet/awp012003.parquet
wp,1,Noname,10/02/2004 12:00,18/02/2004 00:00,2004.0,./forecast_data/awp012004.dat,./forecast_data_parquet/awp012004.parquet
wp,1,Kulap,12/01/2005 00:00,18/01/2005 18:00,2005.0,./forecast_data/awp012005.dat,./forecast_data_parquet/awp012005.parquet
wp,1,Disturbance,04/03/2006 00:00,07/03/2006 00:00,2006.0,./forecast_data/awp012006.dat,./forecast_data_parquet/awp012006.parquet
wp,1,Disturbance,31/03/2007 12:00,05/04/2007 00:00,2007.0,./forecast_data/awp012007.dat,./forecast_data_parquet/awp012007.parquet
wp,1,Disturbance,06/05/2009 12:00,07/05/2009 00:00,2009.0,./forecast_data/awp012009.dat,./forecast_data_parquet/awp012009.parquet
wp,1,Disturbance,19/01/2010 00:00,20/01/2010 00:00,2010.0,./forecast_data/awp012010.dat,./forecast_data_parquet/awp012010.parquet
wp,1,Disturbance,17/02/2012 12:00,17/02/2012 18:00,2012.0,./forecast_data/awp012012.dat,./forecast_data_parquet/awp012012.parquet
wp,1,Disturbance,03/01/2013 12:00,09/01/2013 00:00,2013.0,./forecast_data/awp012013.dat,./forecast_data_parquet/awp012013.parquet
wp,1,Lingling,18/01/2014 00:00,20/01/2014 12:00,2014.0,./forecast_data/awp012014.dat,./forecast_data_parquet/awp012014.parquet
wp,1,Disturbance,13/01/2015 12:00,19/01/2015 06:00,2015.0,./forecast_data/awp012015.dat,./forecast_data_parquet/awp012015.parquet
wp,1,Disturbance,07/01/2017 18:00,16/01/2017 12:00,2017.0,./forecast_data/awp012017.dat,./forecast_data_parquet/awp012017.parquet
wp,1,Disturbance,01/01/2018 18:00,04/01/2018 12:00,2018.0,./forecast_data/awp012018.dat,./forecast_data_parquet/awp012018.parquet
wp,1,Disturbance,09/01/2019 12:00,22/01/2019 12:00,2019.0,./forecast_data/awp012019.dat,./forecast_data_parquet/awp012019.parquet
wp,1,Disturbance,11/05/2020 18:00,17/05/2020 12:00,2020.0,./forecast_data/awp012020.dat,./forecast_data_parquet/awp012020.parquet
wp,1,Dujuan,17/02/2021 06:00,22/02/2021 06:00,2021.0,./forecast_data/awp012021.dat,./forecast_data_parquet/awp012021.parquet
